Word source ID;Candidate source;Candidate source ID;Score;Status;Candidate tax code;Candidate standard tax code;Word category;Candidate category;Word waste type;Candidate waste type;Word service type;Candidate service type;Word container type;Candidate container type;Word volume;Candidate volume;Word factor;Candidate factor;Explanation;Word text;Candidate text
WORD:5;RULE:TAXEPUNKT;Taxepunkter:23;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:5;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:5;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:5;RULE:TAXEPUNKT;Taxepunkter:28;0.3200;LOW_CONFIDENCE;KÄ190XRM26FRI;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26fri | kä190xrm26fri | | | | | kä190xrm26fri
WORD:5;RULE:TAXEPUNKT;Taxepunkter:38;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:5;RULE:TAXEPUNKT;Taxepunkter:39;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | årkv | | | | kä240rm26fv
WORD:5;RULE:TAXEPUNKT;Taxepunkter:40;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 lägenhet för specialändamål lägenhet lägenhet specialändamål;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:6;RULE:TAXEPUNKT;Taxepunkter:20;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:6;RULE:TAXEPUNKT;Taxepunkter:21;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:6;RULE:TAXEPUNKT;Taxepunkter:22;0.3200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 anläggning anläggning;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:6;RULE:TAXEPUNKT;Taxepunkter:23;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 anläggning anläggning;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:6;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:6;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:6;RULE:TAXEPUNKT;Taxepunkter:28;0.3200;LOW_CONFIDENCE;KÄ190XRM26FRI;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 anläggning anläggning;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26fri | kä190xrm26fri | | | | | kä190xrm26fri
WORD:6;RULE:TAXEPUNKT;Taxepunkter:38;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:6;RULE:TAXEPUNKT;Taxepunkter:39;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | årkv | | | | kä240rm26fv
WORD:6;RULE:TAXEPUNKT;Taxepunkter:40;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 anläggning anläggning;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:7;RULE:TAXEPUNKT;Taxepunkter:20;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:7;RULE:TAXEPUNKT;Taxepunkter:21;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:7;RULE:TAXEPUNKT;Taxepunkter:22;0.3200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:7;RULE:TAXEPUNKT;Taxepunkter:23;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:7;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:7;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:7;RULE:TAXEPUNKT;Taxepunkter:28;0.3200;LOW_CONFIDENCE;KÄ190XRM26FRI;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26fri | kä190xrm26fri | | | | | kä190xrm26fri
WORD:7;RULE:TAXEPUNKT;Taxepunkter:38;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:7;RULE:TAXEPUNKT;Taxepunkter:39;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | årkv | | | | kä240rm26fv
WORD:7;RULE:TAXEPUNKT;Taxepunkter:40;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 säsongsbaserad uppställningsplats säsongsbaserad uppställningsplats;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:8;RULE:TAXEPUNKT;Taxepunkter:20;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:8;RULE:TAXEPUNKT;Taxepunkter:21;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.1 kärl 240 l (mat-/restavfall) §2.2.1 | §2.2.1 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:8;RULE:TAXEPUNKT;Taxepunkter:22;0.3200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:8;RULE:TAXEPUNKT;Taxepunkter:23;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:8;RULE:TAXEPUNKT;Taxepunkter:26;0.3200;LOW_CONFIDENCE;KÄ240RM26;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26 | kä240rm26 | årkv | | | | kä240rm26
WORD:8;RULE:TAXEPUNKT;Taxepunkter:27;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.2 kärl 240 l (mat-/restavfall) §2.2.2 | §2.2.2 | kärl 240 l (mat-/restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:8;RULE:TAXEPUNKT;Taxepunkter:28;0.3200;LOW_CONFIDENCE;KÄ190XRM26FRI;;Hushåll;Hushåll;;Restavfall;;Extra;;Kärl;;190;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Extra', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='190';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.2 extrakärl 190 l (restavfall) §2.2.2 | §2.2.2 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26fri | kä190xrm26fri | | | | | kä190xrm26fri
WORD:8;RULE:TAXEPUNKT;Taxepunkter:38;0.3200;LOW_CONFIDENCE;;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;VOLYM/BEHÅLLARE;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:8;RULE:TAXEPUNKT;Taxepunkter:39;0.3200;LOW_CONFIDENCE;KÄ240RM26FV;;Hushåll;Hushåll;;Restavfall;;Hämtning/tömning;;Kärl;;240;;ÅRKV;Matchar category: Hushåll. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Hämtning/tömning', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='240';2.1 campingstuga/-lägenhet lägenhet-lägenhet campingstuga lägenhet;§2.2.4 kärl 240 l (mat-/restavfall) §2.2.4 | §2.2.4 | kärl 240 l (mat-/restavfall) | hämtning var 14:e dag | st/år | kä240rm26fv | kä240rm26fv | årkv | | | | kä240rm26fv
