Word Tax Coverage Report

KRAV:
Alla taxor som hittas i Word måste finnas som egen rad i Taxepunkter.
Detta gäller oavsett om Taxa_från_edp är tom eller saknar matchning.

Total parser rows: 241
COVERED: 67
REVIEW: 23
MISSING: 151
Passed: False

Details:
- MISSING | no Taxepunkter row | 6.1.2 | Absorbermedel, filtermaterial | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Oljefilter | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Bromsvätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Transformator, kondensator med PCB | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Fogskum | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Halon | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Koldioxid | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Brandsläckare | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Helium | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Tändare | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Syrgas | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Oxiderande fast ämne/vätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Klorex | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Aerosoler isocyanat, bekämpning | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Gasol inkl tub | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Gasol, blå programmet | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Giftig organisk vätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Småkemikalier, ej Hg-haltiga | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Giftig oorganisk vätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Oxidationsmedel, flytande | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Asbest, emballerat | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Smittförande avfall | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Lösningsmedel | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Väteperoxid | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Flourvätesyra | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Svavelsyra | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Salpetersyra | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Surt oorganisk fast ämne | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Surt organisk fast ämne | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Surt oorganisk vätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Surt organisk vätska | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Ammoniaklösning | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Alkaliskt avfall fast | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Basiskt organiskt fast/flytande | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Fotokemikalier | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel aerosoler | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel fast | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel flytande | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Kvicksilverhaltigt avfall | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Kvicksilver i föremål | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Oljehaltigt avfall (ej PCB) | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Olja förorenad (ej PCB) | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Färg-, lack-, limburkar lösning | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Färg-, lack-, limburkar lösning aerosoler | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Isocyanater | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Härdare metyl- etylketonperoxid | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Härdare dibenzoylperoxid | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Färg-,lack-, limburkar vattenbaserade | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Tensida alkaliska flytande avfall | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Rengöring/vaskmedel fast | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Alkaliska flytande avfall | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Cytotoxiska läkemedel, cytostat | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Rökdetektor med andra isotoper | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Rökdetektor med Am 241 | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Batterier stav, pencell | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Batterier lithium | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Bil-, mcbatteri med bly | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Glödlampor | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Lysrör | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Elavfall, små elektronik | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | El-avfall fast installation | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | El-avfall kabel | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Toner, färgpatron med elektronik | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Tv, radio, skärm, skrivare utan färgpatron | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Kyl-, frysskåp, -box | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Kyl-, frysskåp, -box från verksamhet | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Spis, tvätt-, diskmaskin | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.2 | Spis, tvätt-, diskmaskin från verksamhet | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.3 | Omklassning av felsorterad container | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.4 | Okänt farligt avfall (säkerhetsdatablad saknas) | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.4 | Ombud för rapportering av farligt avfall i Avfallsregistret | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.4 | Administrativ rapporteringsavgift till Avfallsregistret | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
- MISSING | no Taxepunkter row | 6.1.4 | Ombud för registrering av El-kretsen avlämnarintyg i Hämtplatsportalen | excel_row= tax_code= | Word-taxan måste skapas som egen rad i Taxepunkter, oavsett EDP
